student_id;attendance_pct;absence_hours;homework_pct;study_hours_per_week;midterm_score;informatique;mathematique;svt;physique;sport;education_islamique;francais;arabe;pass
2495;71.7;65;100.0;7;68.5;65.6;76.5;63.8;64.5;71.1;44.9;76.8;84.8;1
2496;89.0;19;87.0;6;71.8;98.3;79.7;58.4;74.7;70.5;36.3;96.3;60.2;1
2497;88.0;17;62.7;13;73.5;82.6;70.3;83.7;73.0;65.4;75.4;63.2;74.5;1
2498;46.4;80;12.0;4;45.5;24.7;50.7;53.3;50.4;16.3;85.1;35.0;48.4;0
2499;86.3;26;100.0;10;79.7;73.3;69.0;85.6;72.5;92.3;88.5;86.9;69.5;1
2500;93.3;10;84.6;7;94.0;82.9;90.3;79.0;100.0;100.0;100.0;100.0;100.0;1
2501;81.8;42;83.9;7;74.6;51.0;77.5;83.6;81.1;72.8;94.8;72.6;63.5;1
2502;54.8;102;55.6;2;38.5;39.0;42.3;43.8;35.7;48.9;17.3;43.7;37.4;0
2503;80.8;26;60.5;10;75.9;64.4;68.4;77.1;82.7;100.0;78.9;58.8;76.8;1
2504;55.5;98;31.4;4;40.4;54.5;23.1;45.8;35.1;17.0;33.7;57.9;56.0;0
2505;23.0;154;30.2;4;38.8;38.0;48.4;38.7;38.8;28.5;33.2;43.8;41.0;0
2506;53.2;100;28.3;5;35.1;41.4;30.4;33.1;32.2;44.2;33.9;27.0;38.5;0
2507;87.1;32;100.0;10;75.3;74.6;71.1;79.8;92.9;100.0;41.9;91.9;50.4;1
2508;88.1;50;83.6;6;84.5;89.2;90.3;100.0;79.1;67.3;70.8;89.8;89.8;1
2509;37.5;114;36.8;2;35.1;33.3;26.9;38.4;23.3;55.9;28.5;39.3;35.3;0
2510;73.0;55;86.2;5;47.9;47.0;54.5;59.8;42.0;64.0;29.5;52.9;33.4;0
2511;44.3;122;40.7;1;28.5;19.2;31.3;18.3;36.0;10.0;56.6;26.5;30.2;0
2512;75.0;18;88.2;11;73.1;64.4;67.8;80.5;71.4;66.7;63.1;94.7;76.3;1
2513;85.8;33;69.3;9;67.2;48.8;65.5;52.2;68.8;93.1;60.3;77.3;71.6;1
2514;71.1;60;79.6;11;81.4;90.5;88.9;90.3;77.9;84.2;56.9;82.4;80.0;1
2515;36.5;121;26.3;3;36.5;21.8;33.8;48.5;46.3;43.3;29.4;43.1;25.8;0
2516;81.3;37;67.6;12;82.7;100.0;88.4;89.5;87.8;60.3;65.9;84.8;84.8;1
2517;89.3;22;68.6;10;76.7;85.1;75.0;59.9;76.3;74.2;58.9;84.1;100.0;1
2518;50.3;93;47.5;4;31.9;34.3;25.2;23.9;45.3;30.4;67.3;10.0;19.1;0
2519;87.7;62;79.3;6;73.9;70.6;72.3;61.0;70.3;67.9;92.7;82.2;74.2;1
2520;43.7;126;17.5;1;39.7;60.7;41.1;30.7;55.7;31.1;17.6;40.9;39.7;0
2521;95.9;9;90.1;8;88.6;94.5;93.1;81.0;89.0;75.7;95.3;85.0;95.3;1
2522;97.7;0;85.7;9;75.3;63.6;77.3;81.4;64.2;74.1;66.6;79.7;95.5;1
2523;90.4;0;68.6;9;88.6;79.2;90.4;96.8;90.9;73.3;96.8;90.8;90.7;1
2524;42.0;118;41.7;1;52.0;56.1;49.1;59.9;39.0;15.7;50.0;77.4;68.8;0
2525;76.7;54;85.2;8;79.8;98.0;77.8;74.8;88.1;68.1;64.3;92.3;75.0;1
2526;100.0;0;70.5;9;78.7;78.6;75.9;69.7;76.0;82.1;94.8;94.8;57.6;1
2527;45.3;110;55.2;3;46.9;48.9;43.1;48.1;49.5;49.3;15.7;47.5;73.1;1
2528;86.2;41;79.9;13;69.3;64.9;77.8;79.0;66.5;64.9;91.7;46.1;63.6;1
2529;89.6;9;73.7;10;58.0;68.7;56.6;47.5;71.4;72.2;37.9;63.7;46.0;1
2530;82.6;48;80.5;7;82.7;86.3;86.5;67.7;95.9;81.8;63.1;85.5;94.8;1
2531;88.6;30;62.8;11;75.3;71.5;86.6;81.3;90.0;48.6;48.5;76.2;100.0;1
2532;60.0;90;28.6;3;40.2;51.3;34.7;43.2;24.4;58.7;35.0;26.8;47.5;0
2533;80.7;51;95.7;7;94.4;100.0;91.9;100.0;88.2;94.9;100.0;100.0;80.5;1
2534;94.2;18;82.8;8;62.1;54.9;57.6;39.1;52.7;66.1;94.4;53.8;78.2;1
2535;91.1;27;81.3;7;67.3;60.7;61.6;64.0;64.5;84.0;54.8;76.4;72.5;1
2536;26.3;153;45.1;1;31.8;39.2;27.0;27.0;17.5;17.5;52.1;32.1;41.9;0
2537;84.1;45;78.5;12;73.7;56.6;88.5;66.6;71.1;66.7;100.0;69.2;70.9;1
2538;75.3;84;81.6;11;91.3;98.1;94.1;78.2;100.0;95.9;85.2;96.6;82.0;1
2539;65.0;70;86.0;13;81.0;77.4;78.5;78.9;76.8;77.8;96.3;83.4;78.9;1
2540;89.9;13;87.2;12;69.2;56.9;70.4;72.9;53.6;72.9;95.2;62.0;69.7;1
2541;90.6;11;59.5;10;87.4;99.7;91.6;84.0;90.5;80.9;71.9;88.1;92.4;1
2542;82.5;18;74.3;10;80.8;77.5;66.2;78.3;81.4;91.4;83.4;87.2;81.0;1
2543;36.2;127;25.4;2;32.9;26.3;34.2;31.8;35.2;40.1;27.3;29.7;38.7;0
2544;100.0;0;64.2;10;65.2;59.2;65.1;67.6;61.5;30.2;97.3;76.8;63.9;1
2545;48.9;114;55.0;6;47.3;51.1;28.4;37.2;49.5;22.1;67.4;64.1;58.5;1
2546;80.3;28;65.6;8;49.3;43.6;51.1;46.4;53.0;68.2;35.1;52.6;44.4;0
2547;85.7;35;87.6;12;82.0;76.7;83.4;81.9;94.2;65.1;98.4;94.4;61.9;1
2548;74.2;37;92.6;11;68.3;38.6;73.4;63.5;80.0;59.2;69.3;74.7;87.7;1
2549;88.5;18;78.0;10;66.6;59.8;68.9;54.5;68.8;57.6;86.6;68.1;68.4;1
2550;52.8;118;52.7;4;52.0;53.4;45.7;52.8;31.4;65.4;25.5;63.4;78.5;0
2551;70.9;57;77.3;7;60.4;74.9;73.9;70.3;53.6;71.1;35.8;50.0;53.6;1
2552;93.4;8;85.6;10;68.2;54.2;77.4;92.1;72.9;82.5;64.4;46.8;55.2;1
2553;79.8;28;72.6;8;76.4;95.0;63.7;83.0;70.9;82.5;84.5;75.3;56.3;1
2554;39.7;140;43.4;3;30.9;10.0;28.8;20.4;32.2;50.9;10.0;61.1;33.6;0
2555;46.8;109;20.8;2;46.8;46.0;44.3;29.5;32.2;68.0;64.1;58.0;32.3;0
2556;82.6;27;95.2;6;86.2;77.9;86.2;74.2;69.4;88.0;98.2;100.0;95.5;1
2557;60.0;98;60.1;4;42.7;20.9;39.7;22.6;49.0;28.2;100.0;36.3;44.6;0
2558;80.4;7;71.2;6;64.5;57.9;49.4;73.7;41.2;81.9;87.0;69.0;55.9;1
2559;81.0;38;95.9;8;78.4;77.9;88.8;95.0;78.5;96.0;37.8;73.2;80.0;1
2560;46.6;105;53.2;3;43.5;41.5;39.9;31.9;34.3;49.5;77.3;53.1;20.5;0
2561;73.9;70;70.5;10;76.4;85.1;72.2;69.7;76.8;93.4;84.3;66.6;63.0;1
2562;74.0;69;80.7;11;82.6;97.1;72.7;86.7;86.2;80.8;64.1;99.7;73.5;1
2563;65.0;77;78.3;9;92.0;93.8;94.6;93.7;100.0;100.0;65.1;92.8;95.7;1
2564;31.9;154;16.0;3;32.6;33.5;30.1;10.8;44.4;39.3;23.5;21.8;57.4;0
2565;32.4;132;35.8;3;50.6;45.5;52.1;62.8;63.1;25.4;55.4;34.2;66.2;0
2566;47.2;109;28.1;5;41.7;40.9;42.6;38.5;36.0;67.3;31.8;35.8;40.7;0
2567;57.2;87;56.8;2;48.8;40.0;45.1;63.5;67.2;54.8;36.0;46.8;37.0;0
2568;78.4;41;68.0;9;77.1;72.3;79.8;71.9;73.0;70.9;97.4;68.1;83.4;1
2569;77.3;40;82.9;11;85.6;76.1;81.5;97.6;100.0;100.0;59.2;97.4;72.8;1
2570;80.9;29;80.6;10;76.6;91.3;77.0;94.5;68.5;85.0;53.7;69.8;73.0;1
2571;97.7;7;96.3;12;76.3;84.1;76.4;71.7;84.9;87.8;76.8;65.5;63.2;1
2572;81.0;9;84.4;12;63.0;50.8;57.5;73.5;57.8;65.5;69.6;47.1;82.3;1
2573;51.0;82;72.0;5;44.0;42.8;56.6;45.4;43.2;27.5;53.8;42.9;39.9;1
2574;88.5;23;52.6;9;65.2;59.9;62.5;52.4;77.2;53.6;53.4;87.0;75.6;1
2575;65.7;79;97.4;14;89.8;88.6;99.1;83.5;91.7;77.2;85.7;100.0;92.8;1
2576;79.6;35;73.9;13;92.5;100.0;97.9;100.0;99.5;89.6;100.0;86.2;67.0;1
2577;90.6;29;72.9;8;97.8;100.0;99.3;100.0;88.7;94.0;100.0;100.0;100.0;1
2578;50.8;91;65.0;3;44.2;59.1;45.8;53.8;52.0;14.8;47.5;26.3;54.3;1
2579;77.4;62;94.6;9;69.1;61.0;76.0;74.9;66.4;43.0;97.1;76.2;58.2;1
2580;86.2;43;92.1;10;77.5;100.0;83.0;69.2;72.2;70.1;63.3;62.0;100.0;1
2581;48.3;120;33.7;2;24.7;11.5;29.8;11.5;22.5;51.0;11.5;24.3;35.6;0
2582;88.2;52;79.0;11;70.5;52.8;77.0;71.0;74.4;84.8;81.1;58.3;64.6;1
2583;70.9;63;73.8;10;80.8;71.4;84.2;80.9;76.4;71.4;88.2;100.0;73.9;1
2584;73.8;51;69.6;10;86.4;78.1;83.2;93.9;100.0;100.0;65.8;93.7;76.4;1
2585;75.9;85;64.2;9;68.1;57.6;69.1;54.9;82.3;69.0;80.6;54.5;76.8;1
2586;77.7;41;66.5;5;54.8;60.3;50.0;30.5;57.4;77.5;15.0;75.1;72.6;0
2587;36.7;117;25.4;4;28.0;14.5;27.8;43.8;31.1;48.1;20.0;29.0;10.0;0
2588;83.1;30;67.6;9;73.9;83.4;74.7;77.9;78.5;88.4;61.8;60.7;65.8;1
2589;40.9;120;26.4;3;26.5;22.4;31.8;34.5;29.2;15.9;15.9;38.3;24.0;0
2590;89.0;12;78.1;9;79.0;84.4;77.3;100.0;70.0;73.1;73.3;62.7;91.1;1
2591;80.1;39;48.0;11;70.1;81.8;72.3;70.8;97.0;31.8;46.6;60.7;100.0;1
2592;78.2;44;81.4;8;81.4;78.4;84.9;80.7;69.3;82.1;94.5;83.2;78.1;1
2593;71.7;58;88.1;12;78.8;93.7;78.5;86.2;73.1;69.9;86.4;70.8;71.8;1
2594;88.2;38;70.8;10;76.7;69.6;61.7;72.3;79.3;95.0;60.4;82.7;92.7;1
2595;90.8;42;66.9;8;79.9;87.2;86.0;72.0;83.8;72.8;87.7;67.4;82.2;1
2596;47.9;108;65.3;4;43.6;35.9;57.3;51.0;40.9;48.1;10.0;56.8;48.5;1
2597;83.3;38;85.9;11;72.3;76.3;69.0;63.0;68.5;93.4;83.0;50.7;74.6;1
2598;88.1;4;94.3;10;72.7;58.1;73.5;67.2;64.2;91.0;89.0;55.5;83.1;1
2599;69.1;67;84.4;10;85.8;87.5;88.2;100.0;90.1;100.0;44.9;78.6;97.2;1
2600;69.5;51;85.7;8;66.7;75.7;62.7;50.4;67.4;77.0;52.0;72.9;75.5;1
2601;91.7;8;68.6;7;60.8;55.7;57.4;58.9;75.0;52.6;58.3;35.8;92.8;1
2602;72.2;80;68.1;11;78.2;81.4;73.6;85.7;84.6;61.0;95.4;71.3;72.6;1
2603;44.4;89;35.7;2;46.9;37.7;53.0;47.5;57.2;55.4;18.9;49.1;56.3;0
2604;86.1;9;71.4;9;70.6;61.1;77.9;65.6;80.4;63.3;46.3;69.9;100.0;1
2605;83.1;55;87.0;10;63.4;60.8;54.1;57.7;61.4;78.3;48.3;97.4;49.2;1
2606;89.5;5;50.4;9;79.3;88.5;76.6;70.1;77.4;61.7;94.3;86.8;79.2;1
2607;89.5;36;57.3;13;74.7;86.5;85.6;67.0;70.2;100.0;45.1;64.3;79.2;1
2608;84.4;31;70.4;11;83.6;86.7;88.7;83.3;73.5;94.8;100.0;86.8;54.8;1
2609;37.3;119;53.7;1;44.6;38.8;34.1;26.4;51.8;55.3;53.1;50.8;46.5;0
2610;92.5;20;68.7;13;87.1;87.7;81.4;92.5;100.0;66.8;100.0;83.9;84.2;1
2611;73.4;56;67.5;11;82.9;80.3;77.6;86.0;82.1;89.6;78.3;81.5;87.7;1
2612;87.2;53;95.1;9;80.9;86.7;89.2;74.2;74.5;77.8;79.8;94.9;70.1;1
2613;83.2;37;93.0;10;75.9;60.0;63.3;53.8;73.1;89.7;88.1;86.1;93.1;1
2614;85.3;12;77.1;13;69.7;68.9;69.1;72.8;64.6;79.7;59.8;88.3;54.4;1
2615;41.6;120;36.3;3;46.4;43.8;49.9;54.3;47.5;52.8;59.3;23.7;39.8;0
2616;87.4;30;73.9;9;79.3;88.8;78.4;68.4;91.2;69.1;66.1;72.2;100.0;1
2617;45.1;125;45.8;4;38.7;28.3;32.7;27.7;44.1;50.4;29.9;37.3;59.3;0
2618;77.8;53;82.1;8;84.4;83.7;94.1;73.1;100.0;100.0;48.0;77.4;98.5;1
2619;42.8;127;35.2;1;41.6;65.0;45.7;22.2;36.4;48.4;21.4;46.7;47.1;0
2620;95.1;0;89.2;10;70.3;72.9;67.8;67.3;80.8;98.0;43.5;67.9;64.2;1
2621;46.1;119;12.0;1;38.1;32.5;36.4;33.9;43.2;61.4;15.0;43.2;39.3;0
2622;100.0;0;66.8;9;66.7;72.7;70.3;74.8;73.5;64.1;63.5;56.2;58.3;1
2623;56.5;110;56.4;7;46.8;33.2;41.3;33.2;54.4;32.9;68.4;61.8;49.1;1
2624;86.6;25;78.5;9;72.1;87.4;61.9;71.4;75.6;63.5;78.3;49.6;89.1;1
2625;94.2;0;76.6;7;82.7;77.8;86.9;100.0;93.1;74.4;50.3;87.8;91.1;1
2626;83.3;27;100.0;9;58.0;67.1;65.3;60.6;59.5;22.6;64.5;58.2;66.3;1
2627;47.9;96;58.4;1;28.6;19.2;20.8;42.5;27.9;66.0;26.5;11.4;14.5;0
2628;93.2;1;62.1;11;72.8;83.9;65.9;61.0;69.4;59.9;97.3;83.8;61.2;1
2629;38.2;125;12.7;3;33.0;11.4;30.9;49.8;31.6;15.6;30.6;30.2;63.9;0
2630;81.0;46;61.2;10;77.8;86.9;93.0;72.8;73.1;42.2;93.9;67.8;92.7;1
2631;79.6;54;100.0;6;85.0;91.6;78.3;91.9;87.2;49.5;100.0;81.6;100.0;1
2632;83.4;35;91.8;7;77.4;88.3;84.9;57.2;83.3;100.0;60.2;75.5;69.4;1
2633;76.7;50;60.3;10;59.7;60.6;52.2;49.1;63.9;75.8;73.0;51.4;51.7;0
2634;33.7;103;51.8;1;23.3;10.0;22.9;22.0;10.0;11.2;45.6;19.9;45.1;0
2635;56.0;102;46.1;4;45.1;45.9;42.4;58.7;49.6;42.6;28.0;41.6;52.0;1
2636;77.0;66;60.7;8;75.6;62.4;75.6;71.0;72.0;98.4;75.8;62.2;87.4;1
2637;91.3;17;64.0;7;79.5;77.4;89.2;75.3;85.6;100.0;74.4;58.0;75.8;1
2638;44.9;91;55.0;2;52.0;52.1;48.8;65.3;37.2;59.0;45.1;70.4;38.1;0
2639;87.7;20;66.3;10;72.7;62.8;85.6;70.8;72.6;51.6;59.5;89.2;89.5;1
2640;49.6;115;26.6;3;34.1;41.5;32.7;48.7;41.8;13.2;13.2;19.7;62.0;0
2641;47.9;117;72.0;4;41.5;46.8;41.4;44.9;30.3;54.2;42.8;32.8;38.9;1
2642;53.6;105;46.5;1;46.1;48.0;52.6;53.0;34.0;43.8;43.8;49.7;43.9;0
2643;49.6;121;29.7;4;43.9;49.9;44.8;19.5;35.7;18.2;88.7;40.6;53.8;0
2644;87.9;19;48.0;8;69.8;73.2;73.1;40.7;67.5;59.9;99.8;77.3;66.9;1
2645;86.0;16;54.4;11;72.4;85.8;74.5;65.3;67.2;79.9;79.0;73.0;54.6;1
2646;66.6;65;62.0;7;55.8;48.2;62.5;58.7;60.0;58.6;50.9;54.7;52.7;0
2647;91.3;0;64.3;11;77.5;82.7;72.7;76.0;80.4;51.7;80.7;82.7;93.2;1
2648;38.5;98;44.8;2;35.7;32.2;38.5;23.0;31.3;31.9;57.5;33.7;37.6;0
2649;42.9;119;34.1;1;37.4;30.8;40.7;40.8;41.5;10.0;65.1;33.8;36.5;0
2650;52.0;85;41.3;1;50.6;40.1;48.3;45.7;50.0;48.0;79.6;55.9;37.1;0
2651;69.2;46;66.3;7;53.4;48.6;42.5;35.2;50.1;62.7;40.3;68.9;78.9;0
2652;88.5;10;71.4;10;65.0;49.5;61.9;52.8;72.0;51.4;72.4;76.1;83.9;1
2653;80.8;49;82.3;10;87.4;97.8;73.6;77.9;94.5;96.8;82.5;79.1;97.0;1
2654;66.2;75;89.1;10;71.6;76.6;80.6;79.9;87.1;83.6;38.4;62.3;64.2;1
2655;88.1;43;85.8;14;66.9;50.2;69.7;72.2;71.7;63.3;72.1;53.5;82.5;1
2656;86.2;35;83.1;9;73.0;89.2;63.5;57.4;75.7;66.6;76.0;73.0;82.6;1
2657;81.4;19;61.1;8;74.6;81.3;82.1;77.8;83.6;49.4;60.7;66.9;94.9;1
2658;60.0;83;28.7;2;33.5;31.7;39.7;45.1;26.7;43.2;14.3;34.4;32.9;0
2659;54.9;93;50.3;5;44.2;46.3;44.5;37.4;53.4;74.2;15.3;45.8;36.7;1
2660;92.3;11;77.8;10;80.5;93.0;79.8;86.4;74.2;73.7;94.0;85.4;57.5;1
2661;85.1;29;84.6;9;79.4;61.6;74.9;94.8;81.8;87.8;84.0;73.3;77.0;1
2662;60.0;105;59.2;9;43.6;37.4;49.4;47.9;44.8;45.9;32.3;57.7;33.3;1
2663;86.9;34;88.6;13;84.1;84.6;84.8;77.8;79.2;90.3;74.3;100.0;81.6;1
2664;84.8;40;74.3;6;85.8;88.9;85.0;72.5;74.2;89.9;95.0;85.9;95.0;1
2665;79.3;36;93.4;8;78.2;81.9;79.3;56.7;84.9;94.8;65.2;71.3;91.6;1
2666;84.6;20;77.9;14;63.8;69.5;54.0;61.3;61.9;84.6;80.6;43.5;55.0;1
2667;77.8;34;75.0;7;80.1;84.1;78.2;67.5;90.7;98.1;84.6;75.1;62.4;1
2668;83.6;39;80.9;6;52.6;46.8;54.1;47.1;49.5;44.1;78.5;35.7;65.0;0
2669;86.3;15;91.6;10;72.6;81.6;75.2;66.3;79.9;62.8;71.7;63.8;79.7;1
2670;75.1;55;73.8;8;78.4;65.7;79.6;60.5;96.5;66.6;98.4;79.4;80.4;1
2671;73.5;52;89.8;10;80.2;83.1;75.6;80.1;78.1;67.7;84.8;86.6;85.6;1
2672;83.1;36;83.8;10;76.9;87.2;67.0;71.9;78.4;43.7;98.5;78.7;89.7;1
2673;54.2;95;46.8;1;40.2;24.9;23.2;40.8;24.5;77.0;41.6;53.3;36.2;0
2674;50.5;112;41.7;4;22.8;27.8;20.2;16.8;18.6;27.0;48.0;14.4;10.0;0
2675;60.0;94;50.4;2;48.5;53.8;45.5;56.2;58.7;14.5;53.8;52.7;52.8;0
2676;84.4;35;94.6;9;76.0;79.3;71.4;83.4;83.1;73.8;78.2;39.7;99.2;1
2677;65.1;53;37.9;4;49.3;57.1;48.9;56.8;52.7;46.6;60.8;45.9;25.5;1
2678;33.7;131;26.3;1;42.0;39.5;39.6;44.3;39.7;16.4;48.7;38.9;68.8;0
2679;43.1;114;46.4;2;39.4;34.2;39.8;45.4;34.8;55.3;54.3;27.1;24.1;0
2680;88.0;10;69.8;7;91.1;78.5;87.8;95.8;94.0;100.0;76.4;96.4;100.0;1
2681;78.1;58;87.9;6;91.8;85.1;97.7;100.0;80.3;79.9;100.0;92.8;98.4;1
2682;84.6;0;90.5;11;77.0;87.9;86.6;67.9;71.0;91.9;85.8;55.8;69.2;1
2683;46.1;95;50.5;2;37.8;50.7;38.6;30.1;27.0;12.1;77.3;35.2;31.4;0
2684;82.1;36;69.2;9;76.3;68.5;87.4;75.1;75.2;67.1;58.0;84.6;94.6;1
2685;77.5;27;52.2;7;72.0;62.7;64.9;68.5;55.6;80.3;96.7;87.3;60.0;1
2686;49.7;111;48.7;2;41.2;41.3;27.7;41.6;48.4;51.0;67.2;10.0;42.3;0
2687;45.6;122;55.4;1;35.0;28.9;41.2;39.3;37.8;51.0;15.0;29.4;37.4;0
2688;46.2;95;68.8;4;47.4;57.5;39.2;66.0;60.7;39.4;32.3;56.4;27.6;1
2689;84.3;20;66.7;9;70.2;83.6;72.0;50.3;58.7;83.7;87.9;48.5;77.0;1
2690;45.7;109;13.8;2;37.9;26.3;34.2;32.7;34.7;29.1;36.6;43.5;66.1;0
2691;91.8;28;96.4;8;67.0;68.1;73.4;58.5;74.1;64.7;58.1;63.5;75.6;1
2692;91.0;29;72.9;10;79.1;88.0;90.9;73.1;91.3;80.5;54.1;69.7;85.2;1
2693;90.5;7;63.8;8;71.2;62.2;65.5;76.8;83.3;94.1;51.0;63.5;73.1;1
2694;84.0;37;92.1;11;72.7;66.5;75.5;74.3;87.6;84.8;58.0;65.1;69.9;1
2695;69.9;69;74.8;9;80.2;79.5;67.1;65.0;73.0;91.5;92.1;75.2;98.3;1
2696;58.6;88;58.4;4;42.7;30.0;40.7;45.6;49.2;45.6;54.1;20.7;55.7;0
2697;84.6;28;75.4;12;66.6;76.0;67.2;51.1;62.8;71.9;67.7;72.9;63.3;1
2698;29.9;129;42.9;2;44.1;37.4;39.3;53.2;58.7;52.9;45.1;36.9;29.2;0
2699;87.3;11;74.8;9;62.1;58.3;59.8;56.0;70.2;46.3;86.1;60.6;59.4;1
2700;92.4;29;69.3;9;65.0;65.2;69.6;64.1;71.8;46.9;83.6;56.7;61.9;1
2701;90.6;11;100.0;12;84.2;85.1;82.9;99.0;82.2;99.4;54.9;99.4;70.6;1
2702;91.7;32;65.9;11;67.3;82.5;69.9;80.4;82.6;55.6;51.3;60.1;55.9;1
2703;74.3;44;90.9;11;60.7;52.1;69.7;58.8;49.8;67.1;77.0;51.3;59.7;1
2704;75.9;48;95.4;8;69.5;58.9;65.8;74.3;72.0;53.3;67.7;80.3;83.8;1
2705;76.1;66;86.3;11;83.4;82.9;87.5;100.0;93.6;47.7;55.6;100.0;100.0;1
2706;71.9;48;93.4;9;66.8;63.0;70.9;54.7;74.6;87.0;45.6;75.5;63.2;1
2707;90.0;17;48.0;11;59.6;57.0;61.5;47.2;79.0;38.3;37.5;87.4;68.9;1
2708;45.7;98;52.5;5;40.0;35.1;44.3;33.3;34.4;19.1;59.5;47.1;47.2;1
2709;85.0;26;55.6;12;76.4;87.9;84.9;71.5;80.4;45.2;85.2;100.0;56.4;1
2710;44.3;95;50.4;4;33.0;31.8;46.0;18.9;26.7;28.5;16.2;37.1;58.9;0
2711;31.0;115;39.0;2;36.3;31.4;33.4;44.8;41.6;11.5;29.3;31.3;67.1;0
2712;59.6;86;41.1;4;43.9;54.2;50.7;47.0;48.1;46.7;15.4;48.5;40.6;1
2713;26.5;142;63.0;3;39.1;46.9;31.4;36.1;31.0;54.0;21.4;53.9;38.1;0
2714;91.0;31;83.6;12;67.6;58.9;77.8;71.5;64.9;59.6;63.4;75.0;69.6;1
2715;43.8;114;29.4;2;36.7;42.9;40.4;37.0;38.3;40.7;27.5;46.1;20.7;0
2716;22.5;159;26.4;5;36.6;33.2;39.8;36.7;35.3;48.2;25.7;40.7;33.3;0
2717;83.0;50;66.5;9;71.1;60.8;83.9;58.5;82.5;60.9;90.1;76.1;56.2;1
2718;96.2;20;88.9;11;70.2;69.0;66.3;64.7;73.6;66.8;72.3;76.8;72.1;1
2719;65.0;90;80.7;9;69.7;68.6;71.4;79.8;57.6;70.6;88.4;69.8;51.5;1
2720;38.2;153;43.6;1;28.2;25.3;30.9;30.0;24.0;14.3;28.9;39.3;32.9;0
2721;44.7;118;38.6;3;34.7;28.6;33.1;24.3;31.6;21.9;72.8;24.0;41.4;0
2722;75.5;29;78.7;10;59.3;54.9;55.3;65.4;66.6;43.2;67.2;58.9;62.9;1
2723;78.3;63;84.8;14;83.0;70.1;79.4;90.4;97.7;97.2;61.6;78.5;89.1;1
2724;82.5;19;66.8;9;75.9;82.3;69.4;71.7;81.8;70.0;94.0;59.1;79.0;1
2725;91.6;20;66.4;9;74.6;70.2;59.0;64.8;79.7;86.5;82.9;62.9;90.8;1
2726;83.2;39;71.4;8;53.7;59.4;58.4;51.5;40.2;58.3;69.0;40.7;52.1;0
2727;96.1;10;61.2;9;89.4;80.2;85.4;94.5;83.6;96.0;90.6;89.6;95.4;1
2728;81.3;31;64.8;11;74.8;81.7;85.4;74.8;76.5;52.8;71.6;79.3;76.2;1
2729;80.7;42;88.2;10;95.9;86.3;100.0;100.0;100.0;98.3;82.6;100.0;100.0;1
2730;46.9;112;26.7;4;29.5;34.2;24.3;19.2;34.3;19.6;26.6;39.8;38.0;0
2731;75.8;71;77.2;7;83.8;75.1;83.3;93.6;83.8;94.8;84.7;69.8;85.3;1
2732;54.3;96;45.4;5;24.9;17.5;17.9;38.8;21.8;17.0;31.6;10.0;44.4;0
2733;100.0;0;90.8;11;74.1;80.7;75.2;73.8;71.8;74.8;57.2;94.7;64.5;1
2734;80.2;61;93.7;9;75.8;86.1;84.5;63.8;83.0;59.2;69.4;81.6;78.8;1
2735;89.9;55;88.8;12;63.9;72.9;81.7;45.5;70.8;44.0;54.2;73.8;68.2;1
2736;95.8;0;100.0;7;71.6;84.7;74.3;73.5;76.0;66.9;54.3;73.8;69.2;1
2737;87.1;28;55.2;10;69.8;74.4;61.5;78.5;49.7;95.6;92.6;53.8;52.2;1
2738;43.5;97;65.1;5;43.8;62.4;37.5;44.6;46.2;36.3;31.1;39.5;52.8;1
2739;39.5;95;63.0;1;45.0;41.2;43.2;36.8;51.5;46.8;14.0;74.9;51.6;0
2740;75.0;21;86.7;9;54.5;66.5;54.1;74.5;53.9;51.8;31.3;44.5;59.2;0
2741;82.2;36;71.3;15;81.0;57.9;90.8;100.0;83.4;68.8;88.6;66.4;92.0;1
2742;87.0;19;62.9;6;55.6;33.6;46.0;42.2;61.0;71.8;79.4;59.1;51.8;0
2743;76.1;35;96.6;10;64.8;59.8;58.1;76.7;61.3;57.3;73.3;70.0;61.8;1
2744;97.7;0;56.6;6;80.1;77.3;76.4;87.7;86.0;86.4;71.2;74.2;81.5;1
2745;92.7;29;100.0;12;80.6;67.7;74.6;85.3;78.5;86.3;99.0;90.3;63.2;1
2746;84.1;34;65.1;8;60.6;38.9;59.5;71.7;61.5;57.8;90.5;61.0;43.8;1
2747;44.3;120;63.0;1;28.0;30.5;29.0;18.9;15.2;14.7;68.3;32.6;14.7;0
2748;94.7;7;95.3;13;72.2;67.6;76.0;60.1;59.4;80.1;92.8;65.5;76.2;1
2749;85.0;21;74.5;7;65.6;53.4;65.2;76.6;65.0;44.8;82.0;67.1;70.6;1
2750;79.3;51;93.9;12;74.3;84.5;70.2;72.6;74.2;51.5;83.2;86.8;71.3;1
2751;87.1;18;97.6;8;79.2;66.7;75.0;75.3;77.6;74.2;82.9;93.4;88.5;1
2752;87.0;33;85.1;9;74.6;75.6;80.3;88.6;73.8;34.5;100.0;66.2;77.6;1
2753;90.5;36;97.7;14;72.7;76.9;94.2;87.1;73.4;59.1;17.2;83.7;90.1;1
2754;50.5;125;12.0;1;42.8;37.7;45.9;26.9;40.1;32.8;64.4;31.2;63.4;0
2755;39.9;125;26.0;1;34.0;36.2;36.5;52.1;18.3;33.7;18.3;31.0;45.9;0
2756;82.2;63;73.9;12;75.9;76.5;62.6;90.6;71.9;93.5;63.5;72.9;75.8;1
